5856800,2,5854300,35
5856800,20,5854300,35
5856700,18,5854300,35
5856700,18,5854300,35
5856700,18,5854300,35
5856700,18,5854300,35
5856800,20,5854300,35
5856800,2,5854300,35
5856800,2,5854300,35
5856800,2,5854300,35
5856800,2,5854300,35
5856800,2,5854300,35
5856800,2,5854600,18
5856800,2,5854600,18
5856800,2,5854600,18
5856800,2,5854600,18
5856800,2,5854300,35
5856800,2,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856600,18,5853700,100
5856800,20,5853700,100
5856800,2,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5853700,100
5856500,18,5854700,100
5856500,18,5854700,100
5856500,18,5854700,100
5856600,18,5854700,100
5856800,2,5854700,100
5856500,18,5854700,100
5856500,18,5854700,100
5856500,18,5854700,100
5856500,18,5854700,100
5856400,14,5854700,100
5856400,14,5854700,100
5856400,14,5854700,100
5856400,14,5854700,100
5856400,14,5854700,100
5856400,14,5855000,18
5856400,14,5855300,6
5856800,2,5855300,6
5858000,200,5855300,6
5858000,200,5855300,10
5857900,18,5855300,10
5857900,18,5855300,10
5857900,18,5855300,10
5857900,18,5855300,10
5858000,200,5855300,10
5858000,200,5855300,10
5858000,218,5855300,10
5858000,218,5855400,18
5857900,10,5855400,18
5857900,10,5855300,10
5857900,10,5855300,4
5857900,10,5854700,100
5857900,10,5854700,100
5857900,10,5855000,18
5857900,10,5855000,18
5858000,200,5855000,18
5857700,18,5855000,18
5857700,18,5855000,18
5857700,18,5855000,18
5857700,18,5855000,18
5857700,18,5855000,18
5857700,18,5855000,18
5857700,18,5854900,8
5857700,18,5854700,100
5857700,18,5854900,18
5857700,18,5854900,18
5857700,18,5854900,18
5857900,18,5854900,18
5858000,218,5854900,18
5858000,200,5854900,18
5857700,18,5854900,18
5857700,18,5854900,18
5857700,18,5854900,18
5857700,18,5854900,18
5857700,18,5855000,70
5857800,18,5855000,70
5857800,18,5855000,70
5857800,18,5855000,70
5857900,18,5855000,70
5858000,200,5855000,70
5858000,200,5855200,8
5858000,200,5855200,8
5857700,18,5855200,8
5857700,18,5855200,8
5857700,18,5855200,8
5857700,18,5855200,8
5857700,18,5855500,18
5857800,18,5855500,18
5857800,18,5855500,18
5858000,218,5855500,18
5858000,200,5855500,18
5858000,200,5855500,18
5858000,200,5855500,18
5857800,18,5855500,18
5857800,18,5855500,18
5857800,18,5855500,18
